frame,p0,p1,p2,p3,p4,p5,p6,p7
332,0.197883,0.149323,0.163373,0.144915,0.120385,0.104021,0.041947,0.078153
333,0.201344,0.150620,0.161352,0.145819,0.120035,0.104761,0.041016,0.075053
334,0.204913,0.150787,0.160561,0.146512,0.120628,0.103684,0.039657,0.073257
335,0.216709,0.156807,0.157347,0.144712,0.119950,0.098091,0.035468,0.070916
336,0.227036,0.158395,0.150268,0.145920,0.104389,0.066812,0.027495,0.119685
337,0.125511,0.096654,0.153746,0.125470,0.096015,0.106172,0.136207,0.160225
338,0.120267,0.094222,0.155680,0.124178,0.101277,0.110023,0.136813,0.157540
339,0.123846,0.093321,0.150846,0.123897,0.099236,0.112147,0.138017,0.158688
340,0.128321,0.098738,0.155587,0.125546,0.092573,0.103646,0.135059,0.160531
341,0.127358,0.098394,0.154990,0.124798,0.094400,0.105762,0.135316,0.158982
342,0.126097,0.097512,0.154470,0.123265,0.096876,0.109639,0.135986,0.156155
343,0.126112,0.097522,0.154317,0.124820,0.095853,0.106814,0.135747,0.158815
344,0.124893,0.096633,0.153923,0.123212,0.098345,0.110641,0.136356,0.155998
345,0.119939,0.094326,0.156310,0.122985,0.102728,0.113147,0.136720,0.153844
346,0.124656,0.095525,0.152428,0.124577,0.097713,0.108319,0.137045,0.159737
347,0.123272,0.093106,0.151145,0.123641,0.099346,0.112025,0.138145,0.159320
348,0.205858,0.165842,0.174604,0.138831,0.118806,0.097250,0.040699,0.058110
349,0.194755,0.168400,0.174960,0.138346,0.115520,0.113730,0.045113,0.049176
350,0.201774,0.168272,0.172402,0.140652,0.116631,0.110871,0.041843,0.047556
351,0.200720,0.166622,0.172852,0.141439,0.117523,0.112838,0.041249,0.046758
352,0.195607,0.165043,0.172343,0.143828,0.115497,0.119414,0.043261,0.045007
353,0.195346,0.162832,0.172335,0.143838,0.115676,0.120730,0.043517,0.045725
354,0.192265,0.160941,0.171560,0.144504,0.116209,0.123820,0.044537,0.046166
355,0.201832,0.165315,0.176102,0.145263,0.113806,0.117631,0.039020,0.041032
356,0.213241,0.172060,0.174890,0.144658,0.111921,0.112314,0.033859,0.037058
357,0.213943,0.174091,0.173117,0.149614,0.102745,0.096672,0.028043,0.061776
358,0.125149,0.095818,0.153521,0.125013,0.095783,0.106082,0.136747,0.161886
359,0.124235,0.095618,0.153052,0.124342,0.097696,0.108082,0.136976,0.159998
360,0.123465,0.094722,0.152499,0.122741,0.099649,0.111493,0.137631,0.157800
361,0.123309,0.093019,0.150822,0.123588,0.099421,0.112059,0.138387,0.159395
362,0.125269,0.096267,0.153450,0.125305,0.096161,0.106285,0.136544,0.160718
363,0.124493,0.095711,0.152703,0.124437,0.097607,0.107996,0.136996,0.160057
364,0.200994,0.163032,0.169369,0.143042,0.120804,0.101132,0.042131,0.059496
365,0.191273,0.165875,0.172347,0.140412,0.116229,0.116681,0.046555,0.050628
366,0.193040,0.162501,0.178316,0.141683,0.115563,0.116263,0.044436,0.048198
367,0.193097,0.160233,0.176627,0.143481,0.116111,0.118310,0.044221,0.047919
368,0.208069,0.171252,0.191503,0.150393,0.126205,0.099956,0.023145,0.029476
369,0.213407,0.166824,0.193816,0.143737,0.121381,0.100684,0.025645,0.034507
370,0.219968,0.169059,0.185632,0.146695,0.121095,0.098592,0.025292,0.033666
371,0.223945,0.170775,0.180941,0.148330,0.121388,0.096162,0.024730,0.033729
372,0.220284,0.176193,0.184299,0.143619,0.120241,0.097561,0.024780,0.033024
373,0.231681,0.188360,0.180527,0.146611,0.108037,0.086869,0.017731,0.040183
374,0.204576,0.165249,0.185806,0.150700,0.127279,0.108646,0.025786,0.031958
375,0.199068,0.160019,0.185608,0.146029,0.125657,0.116754,0.031566,0.035299
376,0.220210,0.170616,0.183037,0.142057,0.122487,0.103137,0.025907,0.032549
377,0.223188,0.189104,0.187823,0.142105,0.109282,0.090790,0.019371,0.038336
378,0.183048,0.154512,0.170412,0.140863,0.116200,0.125878,0.053513,0.055575
379,0.181150,0.153819,0.169558,0.142179,0.115763,0.130229,0.054114,0.053189
380,0.182553,0.153138,0.168956,0.142203,0.115741,0.129774,0.053429,0.054206
381,0.180312,0.151760,0.167483,0.142210,0.116066,0.131719,0.054480,0.055971
382,0.203995,0.165310,0.171743,0.141918,0.112024,0.120868,0.040777,0.043364
383,0.214239,0.173980,0.170192,0.147192,0.104493,0.093030,0.028769,0.068106
384,0.124706,0.095552,0.153210,0.124940,0.096419,0.106491,0.136965,0.161717
385,0.119633,0.093238,0.154988,0.123865,0.101620,0.110274,0.137631,0.158752
386,0.123398,0.092580,0.150355,0.123509,0.099514,0.112367,0.138575,0.159702
387,0.123582,0.094577,0.152459,0.122802,0.099300,0.110448,0.137615,0.159217
388,0.123221,0.092924,0.150812,0.123551,0.099466,0.112095,0.138400,0.159530
389,0.124768,0.096134,0.153384,0.124633,0.097253,0.107509,0.136583,0.159736
390,0.124179,0.095295,0.152664,0.123065,0.099014,0.110237,0.137213,0.158334
391,0.123538,0.093422,0.151093,0.123758,0.099269,0.111934,0.138095,0.158890
392,0.125511,0.096654,0.153746,0.125470,0.096015,0.106172,0.136207,0.160225
393,0.124680,0.096063,0.153014,0.124614,0.097513,0.107943,0.136665,0.159507
394,0.123735,0.093768,0.151347,0.123949,0.099130,0.111828,0.137828,0.158415
395,0.126179,0.098814,0.158654,0.127011,0.092857,0.103142,0.134228,0.159115
396,0.126359,0.099121,0.158892,0.128746,0.091606,0.101055,0.133717,0.160505
397,0.192587,0.156990,0.184266,0.133014,0.118645,0.081429,0.049380,0.083689
398,0.191382,0.153618,0.178925,0.133126,0.118189,0.090296,0.046184,0.088280
399,0.208131,0.167638,0.194414,0.145669,0.127124,0.095321,0.025225,0.036478
400,0.203216,0.163772,0.198529,0.141104,0.123526,0.101795,0.030224,0.037835
401,0.206840,0.163726,0.195078,0.141686,0.122588,0.101490,0.031040,0.037552
402,0.201476,0.163627,0.192756,0.143280,0.122554,0.107700,0.032690,0.035917
403,0.203815,0.164608,0.190802,0.143302,0.122018,0.106276,0.032616,0.036562
404,0.207633,0.164958,0.189754,0.144788,0.121595,0.103464,0.031248,0.036560
405,0.219126,0.175603,0.193664,0.144440,0.127782,0.091252,0.020047,0.028086
406,0.232342,0.185443,0.190788,0.137629,0.120180,0.079418,0.016008,0.038192
407,0.225916,0.172270,0.185304,0.141643,0.121037,0.097117,0.023868,0.032843
408,0.226067,0.192838,0.186334,0.142425,0.109972,0.089232,0.018102,0.035031
409,0.190673,0.155245,0.162096,0.146722,0.117416,0.118883,0.047652,0.061313
410,0.191589,0.154264,0.161944,0.147170,0.117625,0.119481,0.047278,0.060648
411,0.200690,0.164275,0.181367,0.152990,0.129731,0.109701,0.027018,0.034228
412,0.217607,0.163658,0.186888,0.147601,0.122140,0.100336,0.024989,0.036781
413,0.218634,0.170717,0.183847,0.144727,0.121494,0.101490,0.024954,0.034136
414,0.230820,0.182527,0.182299,0.143505,0.110367,0.084902,0.018690,0.046889
415,0.183131,0.148830,0.160284,0.142034,0.118145,0.116932,0.053086,0.077558
416,0.184413,0.148043,0.160232,0.142511,0.118327,0.117446,0.052453,0.076575
417,0.181669,0.145128,0.157000,0.144167,0.119191,0.122097,0.054118,0.076630
418,0.193133,0.151368,0.162898,0.146429,0.115423,0.119033,0.047615,0.064101
419,0.212856,0.166964,0.191499,0.149636,0.129591,0.100765,0.020847,0.027843
420,0.222833,0.185083,0.189348,0.143398,0.113341,0.089006,0.019121,0.037870
421,0.197927,0.165440,0.174122,0.142722,0.118599,0.111359,0.042631,0.047201
422,0.197382,0.162934,0.170406,0.146955,0.119559,0.113820,0.041926,0.047019
423,0.204506,0.166128,0.172119,0.144529,0.119408,0.110433,0.038252,0.044626
424,0.207257,0.167524,0.171373,0.146135,0.118895,0.109033,0.036496,0.043288
425,0.207173,0.166819,0.173551,0.143259,0.117624,0.110093,0.037050,0.044431
426,0.209177,0.167590,0.174643,0.142231,0.117145,0.109395,0.036197,0.043622
427,0.205346,0.173035,0.174030,0.138582,0.115278,0.111594,0.038014,0.044121
428,0.216625,0.173571,0.174233,0.149072,0.102831,0.096170,0.026854,0.060644
429,0.129016,0.098716,0.155921,0.127500,0.090085,0.100721,0.135374,0.162667
430,0.128383,0.098383,0.155324,0.126925,0.091432,0.102039,0.135438,0.162076
431,0.127611,0.097977,0.154855,0.126295,0.092871,0.103475,0.135516,0.161399
432,0.126605,0.097509,0.154393,0.125634,0.094648,0.105197,0.135739,0.160275
433,0.121091,0.095295,0.156674,0.124374,0.100400,0.109463,0.135995,0.156709
434,0.124391,0.095690,0.153093,0.123148,0.099153,0.111409,0.136904,0.156213
435,0.124073,0.095345,0.152802,0.124300,0.097809,0.108161,0.137075,0.160435
436,0.123413,0.093264,0.151057,0.123741,0.099330,0.111995,0.138135,0.159066
437,0.127429,0.097824,0.154791,0.126047,0.093501,0.103926,0.135599,0.160883
438,0.121936,0.095608,0.157026,0.124621,0.099185,0.108100,0.135824,0.157701
439,0.125553,0.096133,0.153278,0.123645,0.097625,0.109183,0.136660,0.157924
440,0.124544,0.095908,0.153474,0.124483,0.097344,0.107572,0.136598,0.160078
441,0.119634,0.093254,0.155276,0.122808,0.102758,0.112355,0.137494,0.156421
442,0.123583,0.092878,0.150569,0.123722,0.099376,0.112272,0.138326,0.159274
443,0.125665,0.096365,0.153935,0.123527,0.096862,0.108268,0.136491,0.158888
444,0.126230,0.096671,0.153901,0.125897,0.094353,0.104617,0.136273,0.162059
445,0.120778,0.094363,0.156015,0.124728,0.100018,0.108494,0.136704,0.158899
446,0.124365,0.095111,0.152117,0.124432,0.097876,0.108426,0.137404,0.160270
447,0.123077,0.092765,0.150901,0.123452,0.099482,0.112127,0.138412,0.159784
448,0.124440,0.095688,0.153216,0.123266,0.098656,0.109757,0.136907,0.158070
449,0.119921,0.093704,0.155328,0.124032,0.101446,0.110157,0.137242,0.158170
450,0.119104,0.090677,0.153144,0.123418,0.102919,0.114496,0.138951,0.157290
451,0.126051,0.095808,0.153315,0.125719,0.094516,0.105059,0.136781,0.162752
452,0.124528,0.095348,0.153179,0.124938,0.096528,0.106594,0.137043,0.161842
453,0.194574,0.160881,0.169680,0.136310,0.120216,0.099241,0.049023,0.070075
454,0.178362,0.157629,0.169853,0.138816,0.117964,0.120620,0.055108,0.061649
455,0.179716,0.155519,0.172016,0.138089,0.117555,0.121764,0.055230,0.060111
456,0.177610,0.152406,0.170458,0.140357,0.118174,0.126484,0.056091,0.058420
457,0.177244,0.150992,0.169191,0.141442,0.118293,0.129456,0.056266,0.057116
458,0.172718,0.146463,0.166095,0.144435,0.118864,0.134682,0.058447,0.058297
459,0.175549,0.148902,0.167425,0.142089,0.117714,0.134264,0.057326,0.056730
460,0.190844,0.154864,0.175575,0.143222,0.113936,0.124821,0.047607,0.049131
461,0.202928,0.163003,0.173299,0.138841,0.114382,0.119500,0.041921,0.046125
462,0.216185,0.182737,0.191985,0.156113,0.118780,0.086732,0.015642,0.031826
463,0.181796,0.159012,0.166716,0.136676,0.118438,0.114219,0.052814,0.070329
464,0.185124,0.154080,0.162152,0.144289,0.120103,0.115378,0.050781,0.068094
465,0.197161,0.154070,0.167034,0.146258,0.116191,0.110062,0.044756,0.064468
466,0.201719,0.155169,0.163134,0.149471,0.115312,0.110832,0.042986,0.061377
467,0.192643,0.153876,0.164758,0.150851,0.113734,0.119415,0.046835,0.057887
468,0.196022,0.152812,0.161989,0.151333,0.112591,0.118010,0.046607,0.060636
469,0.207940,0.166534,0.187818,0.149701,0.126192,0.105608,0.024504,0.031702
470,0.223995,0.168215,0.183408,0.143537,0.123237,0.099274,0.023729,0.034605
471,0.233368,0.184923,0.181442,0.142221,0.111092,0.082652,0.018151,0.046150
472,0.196748,0.154769,0.160416,0.142778,0.116864,0.104257,0.046395,0.077774
473,0.200164,0.154225,0.157038,0.145685,0.117131,0.105449,0.044861,0.075446
474,0.202797,0.153887,0.154638,0.147813,0.117306,0.106574,0.043674,0.073311
475,0.205850,0.154056,0.152962,0.148599,0.117550,0.107027,0.042371,0.071587
476,0.204874,0.152686,0.150021,0.146835,0.118926,0.109416,0.043577,0.073665
477,0.226198,0.175197,0.188294,0.147177,0.127532,0.094552,0.017930,0.023119
478,0.225883,0.185857,0.192479,0.139900,0.117434,0.084062,0.017058,0.037327
479,0.206930,0.165225,0.182302,0.144221,0.112346,0.103682,0.037977,0.047318
480,0.209351,0.165964,0.179910,0.145225,0.112963,0.104920,0.036627,0.045041
481,0.211562,0.166740,0.178238,0.145426,0.113341,0.105787,0.035560,0.043346
482,0.213397,0.167475,0.177264,0.145164,0.113596,0.106541,0.034670,0.041894
483,0.218384,0.175369,0.198674,0.147422,0.123581,0.096115,0.018514,0.021942
484,0.221881,0.174758,0.195638,0.142417,0.119592,0.099659,0.022324,0.023730
485,0.227701,0.179373,0.192701,0.140162,0.120385,0.094870,0.021079,0.023729
486,0.221373,0.194121,0.192530,0.141409,0.112399,0.092228,0.017484,0.028455
487,0.214088,0.174939,0.198052,0.147177,0.124729,0.097723,0.020066,0.023226
488,0.208671,0.172221,0.202276,0.143004,0.121710,0.103785,0.024379,0.023954
489,0.210163,0.171817,0.198451,0.143458,0.121154,0.105276,0.025182,0.024500
490,0.213868,0.173295,0.196839,0.142967,0.120207,0.102351,0.024921,0.025553
491,0.222778,0.181159,0.198221,0.143988,0.126661,0.089967,0.016709,0.020517
492,0.217506,0.197763,0.197540,0.139428,0.115520,0.094091,0.015790,0.022362
493,0.206853,0.168025,0.194996,0.146390,0.120889,0.108810,0.026980,0.027057
494,0.210844,0.170088,0.193629,0.145573,0.120042,0.105425,0.026499,0.027900
495,0.220222,0.175286,0.191412,0.141858,0.120654,0.099202,0.023900,0.027466
496,0.213553,0.194132,0.194209,0.153899,0.117923,0.091803,0.013647,0.020833
497,0.198455,0.164909,0.193715,0.149338,0.124941,0.113491,0.027426,0.027724
498,0.206485,0.175150,0.198238,0.147894,0.129636,0.099777,0.020031,0.022790
499,0.215707,0.176683,0.203030,0.140108,0.124784,0.096914,0.020236,0.022537
500,0.218069,0.199564,0.193214,0.139014,0.114286,0.095596,0.016380,0.023876
501,0.201575,0.168231,0.194674,0.145246,0.122971,0.106399,0.029555,0.031349
502,0.200446,0.167061,0.190830,0.146370,0.123470,0.108441,0.030776,0.032606
503,0.211327,0.170902,0.192097,0.145313,0.119735,0.102035,0.027629,0.030961
504,0.218712,0.175752,0.189869,0.141317,0.120703,0.097263,0.025202,0.031182
505,0.224091,0.193869,0.183613,0.145010,0.107774,0.093439,0.019117,0.033087
506,0.198725,0.166856,0.172581,0.137717,0.115924,0.118138,0.042610,0.047449
507,0.212604,0.175180,0.173792,0.147653,0.103020,0.096356,0.028891,0.062504
508,0.123735,0.093768,0.151347,0.123949,0.099130,0.111828,0.137828,0.158415
509,0.193727,0.162826,0.167060,0.134371,0.120029,0.096618,0.050018,0.075352
510,0.183503,0.159403,0.167480,0.134890,0.118627,0.111562,0.051784,0.072750
511,0.177580,0.152219,0.163046,0.141731,0.119597,0.120417,0.054464,0.070945
512,0.180597,0.149537,0.167625,0.142554,0.118576,0.119914,0.052675,0.068522
513,0.182413,0.148594,0.166295,0.144436,0.118481,0.120357,0.051852,0.067572
514,0.184683,0.147708,0.166062,0.144505,0.118391,0.118808,0.050885,0.068958
515,0.187492,0.149022,0.164232,0.146438,0.117463,0.119895,0.049850,0.065609
516,0.191385,0.150538,0.163482,0.146255,0.116834,0.118751,0.048449,0.064305
517,0.206266,0.160324,0.163560,0.147065,0.113692,0.114331,0.040605,0.054158
518,0.218980,0.165564,0.155735,0.149184,0.102228,0.084243,0.030317,0.093750
519,0.124073,0.095345,0.152802,0.124300,0.097809,0.108161,0.137075,0.160435
520,0.123413,0.093264,0.151057,0.123741,0.099330,0.111995,0.138135,0.159066
521,0.127947,0.097929,0.155049,0.127522,0.091348,0.101701,0.135836,0.162667
522,0.127319,0.097575,0.154629,0.126846,0.092663,0.102988,0.135830,0.162151
523,0.126590,0.097192,0.154219,0.126165,0.094141,0.104432,0.135887,0.161374
524,0.125511,0.096654,0.153746,0.125470,0.096015,0.106172,0.136207,0.160225
525,0.120267,0.094222,0.155680,0.124178,0.101277,0.110023,0.136813,0.157540
526,0.185144,0.155249,0.171014,0.138215,0.125487,0.092471,0.053701,0.078720
527,0.184502,0.152859,0.182511,0.129859,0.117136,0.091825,0.050558,0.090751
528,0.191010,0.152986,0.177878,0.134055,0.117265,0.093352,0.046724,0.086730
529,0.194258,0.152791,0.173653,0.136119,0.118039,0.095733,0.045118,0.084288
530,0.196970,0.152795,0.169742,0.137378,0.118483,0.097548,0.044315,0.082769
531,0.127089,0.113659,0.162840,0.115840,0.095954,0.101980,0.133366,0.149272
532,0.194462,0.183939,0.166141,0.128313,0.118274,0.097290,0.048833,0.062748
533,0.176983,0.169619,0.156649,0.129849,0.127802,0.114195,0.056602,0.068302
534,0.169835,0.162027,0.151503,0.133305,0.131057,0.119574,0.059574,0.073125
535,0.168607,0.161358,0.146788,0.136291,0.130759,0.121977,0.060056,0.074165
536,0.179826,0.150470,0.175320,0.142156,0.116737,0.127243,0.052661,0.055587
537,0.181617,0.150133,0.174889,0.142581,0.116518,0.127652,0.052011,0.054599
538,0.183362,0.150813,0.173686,0.142613,0.116460,0.128370,0.051334,0.053361
539,0.187032,0.153577,0.172605,0.141986,0.115348,0.126894,0.049979,0.052580
540,0.199970,0.162066,0.171078,0.137891,0.115185,0.120529,0.043450,0.049831
541,0.212592,0.173998,0.172900,0.143745,0.105583,0.092459,0.029532,0.069190
542,0.200243,0.166617,0.155750,0.148452,0.124739,0.116532,0.044573,0.043094
543,0.209682,0.178795,0.160858,0.151670,0.125676,0.119173,0.032672,0.021474
544,0.192981,0.174897,0.171922,0.145619,0.120537,0.132790,0.040444,0.020810
545,0.204586,0.179329,0.175418,0.142537,0.116055,0.125637,0.037223,0.019214
546,0.205726,0.179456,0.173981,0.142846,0.115347,0.125941,0.037298,0.019403
547,0.207373,0.178685,0.172364,0.142904,0.115483,0.126029,0.037388,0.019772
548,0.208900,0.180702,0.171737,0.142955,0.113891,0.125649,0.036667,0.019498
549,0.209435,0.182063,0.170950,0.143351,0.113445,0.125724,0.035847,0.019185
550,0.219236,0.188098,0.173394,0.142143,0.112017,0.115470,0.030850,0.018793
551,0.231951,0.200158,0.191009,0.129721,0.107467,0.096091,0.018634,0.024969
552,0.104082,0.120799,0.096190,0.018879,0.056989,0.253965,0.163764,0.185333
553,0.119116,0.091309,0.153657,0.123410,0.102745,0.114009,0.138617,0.157136
554,0.222057,0.180419,0.187516,0.154381,0.102101,0.047955,0.031096,0.074475
555,0.209402,0.170162,0.167158,0.132405,0.112341,0.070021,0.040372,0.098138
556,0.214745,0.175720,0.154586,0.134659,0.117588,0.077233,0.034895,0.090573
557,0.108659,0.083710,0.113641,0.030571,0.066060,0.254692,0.154768,0.187898
558,0.104452,0.085013,0.115901,0.030055,0.065284,0.259273,0.156369,0.183653
559,0.102649,0.088274,0.118591,0.030268,0.065588,0.262858,0.154552,0.177220
560,0.102861,0.088320,0.115555,0.029519,0.064115,0.260742,0.157227,0.181662
561,0.101329,0.092343,0.116850,0.029771,0.064757,0.264621,0.156057,0.174271
562,0.104128,0.097136,0.108482,0.026987,0.060224,0.269016,0.159665,0.174361
563,0.102997,0.118317,0.094505,0.017338,0.057215,0.271996,0.159779,0.177853
564,0.124286,0.095374,0.152676,0.123026,0.098956,0.110185,0.137179,0.158320
565,0.123524,0.093112,0.150512,0.123843,0.098611,0.111532,0.138756,0.160109
566,0.123735,0.093768,0.151347,0.123949,0.099130,0.111828,0.137828,0.158415
567,0.125529,0.098229,0.160230,0.128949,0.092364,0.101578,0.134657,0.158463
568,0.130226,0.099126,0.155954,0.128270,0.089536,0.100405,0.135221,0.161263
569,0.128971,0.098617,0.155741,0.126958,0.091072,0.101596,0.135214,0.161831
570,0.128110,0.098224,0.155149,0.126231,0.092696,0.103195,0.135419,0.160975
571,0.127095,0.097778,0.154708,0.125362,0.094427,0.105106,0.135637,0.159887
572,0.126185,0.097052,0.154148,0.123854,0.096633,0.108065,0.136113,0.157949
573,0.121029,0.094812,0.156500,0.123347,0.101299,0.110972,0.136400,0.155641
574,0.125117,0.096077,0.153094,0.124757,0.097242,0.107733,0.136593,0.159388
575,0.123884,0.094999,0.152756,0.122944,0.099131,0.110343,0.137251,0.158693
576,0.119068,0.091237,0.153641,0.123395,0.102794,0.114053,0.138622,0.157191
577,0.127942,0.097352,0.154420,0.127266,0.091525,0.102102,0.136301,0.163090
578,0.126779,0.096883,0.154408,0.126402,0.092907,0.103203,0.136231,0.163188
579,0.200408,0.164245,0.172229,0.137467,0.119143,0.094927,0.043953,0.067629
580,0.212077,0.173461,0.177295,0.152565,0.122649,0.105062,0.028340,0.028551
581,0.211445,0.177181,0.182795,0.144657,0.115332,0.108103,0.031602,0.028886
582,0.214286,0.178241,0.176790,0.152924,0.115936,0.103284,0.030226,0.028313
583,0.220783,0.180270,0.176663,0.151758,0.115365,0.098872,0.028572,0.027716
584,0.222782,0.181230,0.175266,0.153034,0.115963,0.097108,0.027453,0.027163
585,0.219605,0.181473,0.175808,0.153313,0.117040,0.097543,0.027604,0.027615
586,0.240315,0.184807,0.168145,0.159569,0.113695,0.087103,0.022732,0.023633
587,0.241578,0.187181,0.172503,0.154552,0.114314,0.084147,0.021720,0.024007
588,0.238678,0.189131,0.192009,0.126631,0.116450,0.086210,0.016175,0.034715
589,0.219338,0.177406,0.173766,0.145841,0.098609,0.104385,0.029802,0.050854
590,0.206002,0.166256,0.179953,0.142659,0.117898,0.098402,0.038302,0.050527
591,0.195969,0.168531,0.177658,0.138291,0.117073,0.115770,0.044661,0.042046
592,0.204525,0.171111,0.171877,0.143208,0.116711,0.112205,0.040766,0.039597
593,0.202304,0.168274,0.173706,0.143059,0.118503,0.113325,0.040482,0.040347
594,0.204524,0.168977,0.172281,0.143253,0.118558,0.113913,0.039252,0.039242
595,0.224770,0.190896,0.182311,0.144003,0.121209,0.099945,0.019858,0.017009
596,0.220611,0.186035,0.188994,0.139328,0.117214,0.105313,0.024349,0.018156
597,0.223154,0.185485,0.188991,0.139610,0.116683,0.102469,0.024289,0.019320
598,0.218766,0.189645,0.189361,0.137896,0.116548,0.102819,0.024965,0.020000
599,0.217126,0.203072,0.190596,0.137156,0.110466,0.102017,0.019319,0.020248
600,0.212028,0.173581,0.170492,0.142794,0.114820,0.118143,0.036906,0.031237
601,0.212808,0.174181,0.170794,0.142495,0.114241,0.118768,0.036288,0.030425
602,0.214905,0.176469,0.171766,0.142199,0.112692,0.117373,0.035145,0.029450
603,0.225570,0.183242,0.169501,0.142612,0.112578,0.109843,0.030128,0.026527
604,0.219376,0.197279,0.192483,0.147952,0.114333,0.095804,0.015102,0.017671
605,0.227308,0.188723,0.166948,0.149053,0.119938,0.102267,0.024762,0.021002
606,0.219410,0.188327,0.175889,0.139445,0.115126,0.111687,0.030223,0.019894
607,0.223789,0.195829,0.181042,0.140605,0.120391,0.102183,0.021453,0.014706
608,0.230977,0.190305,0.186858,0.139321,0.111459,0.100277,0.025135,0.015668
609,0.228907,0.195664,0.186262,0.141463,0.115547,0.100127,0.019986,0.012044
610,0.224411,0.190030,0.195224,0.138087,0.110796,0.103519,0.024258,0.013675
611,0.228215,0.191918,0.189884,0.140545,0.109948,0.101541,0.023985,0.013965
612,0.231792,0.195558,0.189328,0.139634,0.110258,0.096809,0.022227,0.014394
613,0.225329,0.210520,0.181849,0.133244,0.103361,0.112947,0.018116,0.014635
614,0.217572,0.206035,0.182944,0.143104,0.106172,0.108131,0.019363,0.016679
615,0.223028,0.189781,0.181640,0.140945,0.111518,0.109281,0.027335,0.016471
616,0.216946,0.201257,0.186062,0.142219,0.105822,0.106165,0.021166,0.020363
617,0.215583,0.177192,0.170754,0.140164,0.113173,0.118268,0.036636,0.028230
618,0.216163,0.176753,0.177513,0.145815,0.101729,0.103708,0.029297,0.049021
619,0.125516,0.096652,0.153849,0.123671,0.097521,0.108834,0.136283,0.157674
620,0.120395,0.094395,0.156194,0.123181,0.102151,0.111658,0.136659,0.155366
621,0.124656,0.095525,0.152428,0.124577,0.097713,0.108319,0.137045,0.159737
622,0.118979,0.091091,0.153660,0.123307,0.102764,0.114047,0.138660,0.157493
623,0.127664,0.097374,0.154260,0.124054,0.094926,0.106842,0.136169,0.158710
624,0.207396,0.168471,0.163578,0.144957,0.120491,0.107411,0.041913,0.045782
625,0.195295,0.168394,0.164405,0.141628,0.119516,0.126249,0.048599,0.035914
626,0.195023,0.166449,0.162699,0.142572,0.120208,0.128708,0.049061,0.035280
627,0.193714,0.165022,0.160911,0.144004,0.120610,0.132118,0.049435,0.034188
628,0.192937,0.164366,0.159931,0.144486,0.120327,0.134971,0.049669,0.033314
629,0.186274,0.162719,0.159275,0.146280,0.119919,0.141378,0.051802,0.032353
630,0.196399,0.179061,0.181137,0.148483,0.123467,0.125381,0.028535,0.017538
631,0.183085,0.168953,0.186701,0.146532,0.120856,0.137167,0.037146,0.019560
632,0.211223,0.187981,0.191059,0.143146,0.121248,0.109696,0.021356,0.014291
633,0.210688,0.196323,0.198980,0.136748,0.106858,0.113523,0.021442,0.015437
634,0.202964,0.186911,0.177389,0.144946,0.122293,0.121795,0.028449,0.015254
635,0.210230,0.190717,0.175226,0.144531,0.117589,0.120700,0.027352,0.013655
636,0.196301,0.181918,0.186546,0.142660,0.115166,0.129341,0.033435,0.014634
637,0.199696,0.182623,0.184254,0.143793,0.113909,0.127813,0.032793,0.015119
638,0.199107,0.182063,0.185966,0.140465,0.115312,0.126787,0.033702,0.016598
639,0.215077,0.210054,0.167574,0.146336,0.098703,0.128977,0.022354,0.010926
640,0.198404,0.182580,0.174299,0.143014,0.111025,0.138221,0.037317,0.015140
641,0.206420,0.205106,0.173237,0.141864,0.101331,0.132579,0.025992,0.013470
642,0.205633,0.183956,0.173303,0.140629,0.110470,0.134889,0.035499,0.015622
643,0.213892,0.206667,0.183252,0.137809,0.102746,0.117676,0.022661,0.015297
644,0.204159,0.203257,0.180349,0.141330,0.103321,0.119076,0.028284,0.020224
645,0.179544,0.160409,0.140837,0.145819,0.119952,0.162806,0.065137,0.025497
646,0.185575,0.162789,0.142087,0.144039,0.117054,0.160033,0.062550,0.025872
647,0.212607,0.175504,0.138838,0.135200,0.112879,0.149997,0.052060,0.022914
648,0.150497,0.141817,0.093704,0.021996,0.026762,0.125350,0.216609,0.223264
649,0.151937,0.125447,0.152465,0.060144,0.037944,0.083440,0.178462,0.210160
650,0.150047,0.126556,0.155859,0.057708,0.035781,0.087564,0.190562,0.195924
651,0.162010,0.132812,0.134995,0.064153,0.023476,0.048461,0.200826,0.233266
652,0.169592,0.137812,0.135330,0.062336,0.024565,0.049376,0.191852,0.229138
653,0.171279,0.149773,0.148777,0.067513,0.021008,0.050943,0.189285,0.201422
654,0.169613,0.151215,0.142710,0.067174,0.019854,0.051608,0.194816,0.203010
655,0.168580,0.156194,0.140767,0.069988,0.019794,0.050601,0.192215,0.201861
656,0.168372,0.167902,0.140097,0.080886,0.018544,0.045407,0.187398,0.191394
657,0.213166,0.149848,0.136538,0.070041,0.018600,0.017785,0.103860,0.290161
658,0.207305,0.164471,0.179240,0.100771,0.027453,0.030330,0.086640,0.203790
659,0.212412,0.165648,0.175953,0.109358,0.027658,0.026307,0.074808,0.207854
660,0.248395,0.195170,0.141885,0.074126,0.024124,0.019876,0.066805,0.229621
661,0.246665,0.188048,0.140851,0.090193,0.025082,0.018355,0.060023,0.230784
662,0.178401,0.144083,0.156509,0.109919,0.088144,0.066809,0.064620,0.191515
663,0.180089,0.143799,0.156523,0.110668,0.084425,0.064016,0.065024,0.195455
