frame,p0,p1,p2,p3,p4,p5,p6,p7
332,0.074131,0.027504,0.044271,0.070328,0.075007,0.090691,0.134980,0.483088
333,0.077624,0.029733,0.046355,0.071779,0.076318,0.091296,0.135128,0.471766
334,0.077623,0.029733,0.046355,0.071779,0.076318,0.091297,0.135128,0.471766
335,0.081225,0.032113,0.048497,0.073218,0.077605,0.091861,0.135175,0.460306
336,0.081154,0.032065,0.048458,0.073192,0.077583,0.091852,0.135176,0.460520
337,0.074244,0.027575,0.044332,0.070369,0.075043,0.090701,0.134981,0.482755
338,0.081324,0.032179,0.048551,0.073251,0.077635,0.091868,0.135170,0.460022
339,0.077766,0.029826,0.046434,0.071833,0.076366,0.091313,0.135128,0.471335
340,0.074330,0.027629,0.044384,0.070408,0.075078,0.090721,0.134988,0.482461
341,0.077846,0.029878,0.046482,0.071868,0.076397,0.091330,0.135131,0.471067
342,0.081341,0.032191,0.048561,0.073258,0.077641,0.091871,0.135171,0.459966
343,0.081340,0.032190,0.048560,0.073258,0.077640,0.091870,0.135171,0.459972
344,0.077786,0.029839,0.046447,0.071842,0.076373,0.091317,0.135128,0.471268
345,0.081290,0.032156,0.048531,0.073238,0.077622,0.091861,0.135170,0.460131
346,0.081293,0.032158,0.048532,0.073238,0.077623,0.091862,0.135170,0.460124
347,0.081260,0.032136,0.048514,0.073225,0.077611,0.091856,0.135170,0.460228
348,0.081333,0.032185,0.048557,0.073254,0.077637,0.091868,0.135170,0.459996
349,0.084915,0.034634,0.050679,0.074623,0.078848,0.092365,0.135113,0.448822
350,0.081279,0.032149,0.048525,0.073232,0.077617,0.091858,0.135170,0.460171
351,0.081321,0.032177,0.048550,0.073249,0.077633,0.091865,0.135170,0.460035
352,0.084909,0.034630,0.050675,0.074622,0.078847,0.092367,0.135114,0.448836
353,0.082626,0.033063,0.049322,0.073758,0.078085,0.092058,0.135162,0.455927
354,0.082832,0.033203,0.049445,0.073837,0.078155,0.092086,0.135158,0.455283
355,0.079560,0.031004,0.047504,0.072558,0.077016,0.091603,0.135161,0.465594
356,0.083026,0.033334,0.049562,0.073910,0.078220,0.092112,0.135154,0.454681
357,0.086644,0.035848,0.051702,0.075266,0.079413,0.092588,0.135050,0.443489
358,0.079487,0.030956,0.047462,0.072528,0.076990,0.091590,0.135160,0.465826
359,0.079551,0.030998,0.047499,0.072554,0.077013,0.091602,0.135161,0.465622
360,0.083074,0.033367,0.049590,0.073929,0.078236,0.092119,0.135153,0.454532
361,0.083068,0.033363,0.049586,0.073926,0.078234,0.092118,0.135153,0.454552
362,0.076004,0.028692,0.045385,0.071110,0.075714,0.091016,0.135067,0.477012
363,0.078318,0.030185,0.046767,0.072056,0.076566,0.091402,0.135140,0.469565
364,0.085281,0.034889,0.050897,0.074760,0.078969,0.092415,0.135101,0.447689
365,0.081361,0.032204,0.048574,0.073266,0.077648,0.091874,0.135171,0.459902
366,0.081358,0.032202,0.048571,0.073265,0.077646,0.091873,0.135171,0.459914
367,0.081362,0.032205,0.048574,0.073266,0.077648,0.091873,0.135171,0.459902
368,0.088594,0.037234,0.052848,0.075971,0.080028,0.092819,0.134956,0.437549
369,0.084991,0.034688,0.050723,0.074653,0.078875,0.092378,0.135111,0.448580
370,0.081390,0.032224,0.048590,0.073279,0.077659,0.091881,0.135171,0.459806
371,0.081338,0.032189,0.048559,0.073258,0.077640,0.091872,0.135171,0.459973
372,0.084928,0.034644,0.050686,0.074629,0.078854,0.092370,0.135113,0.448775
373,0.084947,0.034657,0.050698,0.074636,0.078860,0.092372,0.135113,0.448718
374,0.084933,0.034647,0.050689,0.074629,0.078854,0.092367,0.135112,0.448770
375,0.084937,0.034650,0.050692,0.074631,0.078856,0.092368,0.135112,0.448755
376,0.077792,0.029843,0.046450,0.071843,0.076375,0.091316,0.135128,0.471253
377,0.081304,0.032166,0.048540,0.073242,0.077626,0.091861,0.135169,0.460091
378,0.077754,0.029818,0.046428,0.071827,0.076360,0.091308,0.135127,0.471378
379,0.081608,0.032370,0.048722,0.073360,0.077731,0.091904,0.135167,0.459139
380,0.081642,0.032392,0.048742,0.073373,0.077743,0.091911,0.135167,0.459031
381,0.081692,0.032426,0.048771,0.073394,0.077761,0.091920,0.135168,0.458870
382,0.085278,0.034887,0.050895,0.074758,0.078967,0.092412,0.135100,0.447703
383,0.081693,0.032427,0.048771,0.073393,0.077760,0.091918,0.135167,0.458873
384,0.078172,0.030090,0.046679,0.071999,0.076514,0.091383,0.135138,0.470025
385,0.085303,0.034904,0.050910,0.074769,0.078977,0.092420,0.135101,0.447615
386,0.088876,0.037437,0.053017,0.076072,0.080115,0.092853,0.134940,0.436691
387,0.081741,0.032460,0.048800,0.073416,0.077780,0.091934,0.135170,0.458698
388,0.081698,0.032431,0.048775,0.073398,0.077765,0.091926,0.135169,0.458837
389,0.081399,0.032230,0.048595,0.073283,0.077662,0.091883,0.135172,0.459777
390,0.081356,0.032201,0.048570,0.073265,0.077647,0.091876,0.135171,0.459912
391,0.081354,0.032200,0.048569,0.073264,0.077646,0.091875,0.135171,0.459920
392,0.074333,0.027631,0.044385,0.070409,0.075079,0.090722,0.134988,0.482452
393,0.077848,0.029880,0.046483,0.071869,0.076397,0.091331,0.135131,0.471061
394,0.077789,0.029841,0.046449,0.071844,0.076375,0.091320,0.135129,0.471252
395,0.070808,0.025454,0.042275,0.068883,0.073686,0.090045,0.134733,0.494116
396,0.068745,0.024217,0.041033,0.067961,0.072839,0.089618,0.134530,0.501057
397,0.075643,0.028462,0.045166,0.070961,0.075580,0.090955,0.135053,0.478178
398,0.072216,0.026316,0.043116,0.069502,0.074253,0.090325,0.134849,0.489424
399,0.075670,0.028479,0.045181,0.070972,0.075589,0.090957,0.135053,0.478098
400,0.079199,0.030767,0.047285,0.072414,0.076887,0.091544,0.135157,0.466749
401,0.079148,0.030733,0.047255,0.072392,0.076868,0.091534,0.135156,0.466914
402,0.086244,0.035566,0.051460,0.075117,0.079283,0.092533,0.135066,0.444732
403,0.086301,0.035606,0.051494,0.075139,0.079302,0.092542,0.135064,0.444554
404,0.082759,0.033153,0.049399,0.073809,0.078130,0.092074,0.135159,0.455518
405,0.089990,0.038246,0.053665,0.076468,0.080460,0.092974,0.134870,0.433326
406,0.092260,0.039911,0.054999,0.077255,0.081137,0.093210,0.134704,0.426524
407,0.084985,0.034683,0.050719,0.074649,0.078872,0.092375,0.135110,0.448607
408,0.092167,0.039841,0.054946,0.077221,0.081108,0.093197,0.134711,0.426808
409,0.088530,0.037189,0.052811,0.075948,0.080008,0.092813,0.134960,0.437741
410,0.088575,0.037221,0.052837,0.075965,0.080022,0.092819,0.134958,0.437602
411,0.092237,0.039894,0.054987,0.077249,0.081132,0.093213,0.134708,0.426579
412,0.088663,0.037285,0.052889,0.075998,0.080051,0.092833,0.134954,0.437327
413,0.092236,0.039893,0.054987,0.077249,0.081132,0.093212,0.134708,0.426584
414,0.095811,0.042584,0.057076,0.078447,0.082154,0.093540,0.134378,0.416009
415,0.092146,0.039826,0.054935,0.077216,0.081104,0.093200,0.134714,0.426857
416,0.088577,0.037222,0.052839,0.075966,0.080023,0.092819,0.134957,0.437597
417,0.088623,0.037256,0.052865,0.075983,0.080038,0.092826,0.134955,0.437452
418,0.088624,0.037256,0.052866,0.075983,0.080038,0.092826,0.134955,0.437452
419,0.092238,0.039894,0.054988,0.077249,0.081132,0.093212,0.134708,0.426578
420,0.092237,0.039894,0.054987,0.077249,0.081132,0.093212,0.134708,0.426581
421,0.084970,0.034673,0.050711,0.074646,0.078868,0.092378,0.135112,0.448643
422,0.086241,0.035564,0.051460,0.075119,0.079284,0.092539,0.135068,0.444725
423,0.082682,0.033101,0.049354,0.073781,0.078105,0.092068,0.135162,0.455748
424,0.079141,0.030729,0.047252,0.072392,0.076868,0.091540,0.135158,0.466921
425,0.079129,0.030721,0.047244,0.072387,0.076863,0.091538,0.135158,0.466961
426,0.082693,0.033108,0.049361,0.073785,0.078109,0.092070,0.135161,0.455713
427,0.089779,0.038093,0.053543,0.076393,0.080395,0.092951,0.134884,0.433962
428,0.086176,0.035518,0.051420,0.075093,0.079262,0.092528,0.135070,0.444933
429,0.082551,0.033011,0.049277,0.073728,0.078058,0.092044,0.135161,0.456171
430,0.082519,0.032989,0.049258,0.073715,0.078047,0.092038,0.135161,0.456273
431,0.086449,0.035710,0.051585,0.075192,0.079348,0.092560,0.135057,0.444099
432,0.085177,0.034816,0.050836,0.074720,0.078933,0.092398,0.135103,0.448016
433,0.088735,0.037334,0.052934,0.076018,0.080068,0.092830,0.134945,0.437136
434,0.092413,0.040023,0.055094,0.077305,0.081180,0.093221,0.134690,0.426074
435,0.092458,0.040056,0.055120,0.077321,0.081193,0.093227,0.134687,0.425938
436,0.088844,0.037413,0.052999,0.076058,0.080103,0.092844,0.134940,0.436798
437,0.081667,0.032409,0.048757,0.073385,0.077753,0.091920,0.135169,0.458939
438,0.081663,0.032407,0.048755,0.073384,0.077752,0.091919,0.135169,0.458952
439,0.081662,0.032406,0.048754,0.073383,0.077752,0.091919,0.135169,0.458954
440,0.078154,0.030079,0.046669,0.071992,0.076508,0.091380,0.135138,0.470081
441,0.081333,0.032185,0.048556,0.073254,0.077637,0.091867,0.135170,0.459999
442,0.081636,0.032390,0.048735,0.073374,0.077743,0.091913,0.135169,0.459039
443,0.074435,0.027696,0.044446,0.070451,0.075117,0.090736,0.134992,0.482126
444,0.070905,0.025512,0.042332,0.068924,0.073724,0.090059,0.134740,0.493803
445,0.074323,0.027624,0.044379,0.070401,0.075072,0.090712,0.134985,0.482505
446,0.074340,0.027635,0.044389,0.070408,0.075078,0.090713,0.134985,0.482451
447,0.074294,0.027606,0.044362,0.070388,0.075060,0.090705,0.134983,0.482601
448,0.070793,0.025444,0.042265,0.068872,0.073677,0.090033,0.134729,0.494186
449,0.074361,0.027649,0.044403,0.070418,0.075087,0.090719,0.134987,0.482375
450,0.081534,0.032321,0.048679,0.073331,0.077707,0.091892,0.135168,0.459369
451,0.074367,0.027653,0.044407,0.070422,0.075091,0.090723,0.134989,0.482348
452,0.074199,0.027546,0.044306,0.070350,0.075025,0.090692,0.134979,0.482902
453,0.081303,0.032165,0.048539,0.073242,0.077626,0.091863,0.135170,0.460093
454,0.084894,0.034620,0.050666,0.074615,0.078841,0.092362,0.135113,0.448889
455,0.084893,0.034619,0.050666,0.074614,0.078841,0.092362,0.135113,0.448892
456,0.088499,0.037166,0.052793,0.075935,0.079997,0.092805,0.134960,0.437844
457,0.092120,0.039806,0.054919,0.077205,0.081095,0.093194,0.134715,0.426946
458,0.092164,0.039839,0.054945,0.077221,0.081109,0.093200,0.134712,0.426810
459,0.085314,0.034912,0.050916,0.074773,0.078980,0.092420,0.135100,0.447585
460,0.081779,0.032486,0.048822,0.073430,0.077793,0.091937,0.135169,0.458584
461,0.085345,0.034934,0.050933,0.074785,0.078990,0.092424,0.135099,0.447490
462,0.088947,0.037488,0.053057,0.076097,0.080137,0.092860,0.134935,0.436481
463,0.085301,0.034903,0.050907,0.074767,0.078975,0.092417,0.135100,0.447631
464,0.081727,0.032450,0.048791,0.073408,0.077773,0.091927,0.135168,0.458755
465,0.074655,0.027833,0.044579,0.070543,0.075200,0.090776,0.135003,0.481410
466,0.071235,0.025712,0.042531,0.069070,0.073858,0.090129,0.134769,0.492697
467,0.074703,0.027863,0.044607,0.070564,0.075219,0.090786,0.135006,0.481251
468,0.074657,0.027834,0.044580,0.070544,0.075201,0.090777,0.135003,0.481404
469,0.081373,0.032212,0.048579,0.073270,0.077651,0.091874,0.135170,0.459870
470,0.077849,0.029880,0.046483,0.071867,0.076396,0.091326,0.135130,0.471069
471,0.077854,0.029884,0.046486,0.071869,0.076398,0.091327,0.135130,0.471052
472,0.070815,0.025458,0.042278,0.068884,0.073687,0.090042,0.134732,0.494103
473,0.070814,0.025456,0.042277,0.068883,0.073687,0.090042,0.134732,0.494109
474,0.070820,0.025460,0.042281,0.068886,0.073689,0.090043,0.134733,0.494088
475,0.070817,0.025459,0.042279,0.068885,0.073688,0.090043,0.134733,0.494096
476,0.074236,0.027570,0.044327,0.070365,0.075039,0.090698,0.134980,0.482784
477,0.074298,0.027609,0.044364,0.070392,0.075063,0.090711,0.134984,0.482580
478,0.074294,0.027606,0.044362,0.070390,0.075062,0.090710,0.134984,0.482591
479,0.070821,0.025461,0.042281,0.068887,0.073690,0.090044,0.134733,0.494083
480,0.070746,0.025416,0.042237,0.068853,0.073659,0.090028,0.134726,0.494336
481,0.070680,0.025376,0.042198,0.068824,0.073633,0.090017,0.134721,0.494552
482,0.074207,0.027552,0.044310,0.070354,0.075029,0.090697,0.134980,0.482870
483,0.077774,0.029832,0.046439,0.071838,0.076370,0.091318,0.135129,0.471301
484,0.081349,0.032196,0.048566,0.073262,0.077644,0.091874,0.135171,0.459938
485,0.084979,0.034679,0.050716,0.074649,0.078871,0.092379,0.135112,0.448614
486,0.081396,0.032228,0.048594,0.073281,0.077661,0.091882,0.135171,0.459786
487,0.081394,0.032226,0.048592,0.073280,0.077660,0.091882,0.135171,0.459794
488,0.088584,0.037227,0.052843,0.075968,0.080025,0.092820,0.134957,0.437576
489,0.088538,0.037194,0.052816,0.075951,0.080010,0.092813,0.134959,0.437717
490,0.088873,0.037434,0.053015,0.076070,0.080114,0.092851,0.134939,0.436703
491,0.089240,0.037699,0.053233,0.076202,0.080227,0.092894,0.134917,0.435589
492,0.089238,0.037698,0.053232,0.076201,0.080227,0.092894,0.134917,0.435594
493,0.089199,0.037669,0.053209,0.076186,0.080214,0.092888,0.134919,0.435717
494,0.089203,0.037672,0.053211,0.076187,0.080215,0.092889,0.134919,0.435704
495,0.089160,0.037641,0.053186,0.076171,0.080201,0.092882,0.134921,0.435838
496,0.096408,0.043040,0.057428,0.078641,0.082317,0.093588,0.134312,0.414266
497,0.096353,0.042998,0.057397,0.078622,0.082302,0.093582,0.134318,0.414427
498,0.096395,0.043030,0.057421,0.078637,0.082314,0.093587,0.134314,0.414303
499,0.100024,0.045860,0.059530,0.079794,0.083286,0.093862,0.133884,0.403760
500,0.103342,0.048522,0.061445,0.080808,0.084126,0.094072,0.133423,0.394263
501,0.103025,0.048266,0.061260,0.080713,0.084048,0.094053,0.133471,0.395164
502,0.106560,0.051173,0.063293,0.081750,0.084894,0.094233,0.132914,0.385182
503,0.102979,0.048228,0.061234,0.080698,0.084036,0.094049,0.133477,0.395299
504,0.103025,0.048265,0.061260,0.080713,0.084048,0.094053,0.133471,0.395165
505,0.099426,0.045389,0.059178,0.079608,0.083131,0.093822,0.133963,0.405483
506,0.095764,0.042548,0.057049,0.078431,0.082141,0.093534,0.134382,0.416151
507,0.092138,0.039820,0.054930,0.077214,0.081102,0.093200,0.134715,0.426881
508,0.088472,0.037147,0.052777,0.075927,0.079989,0.092805,0.134963,0.437921
509,0.088515,0.037178,0.052802,0.075942,0.080003,0.092811,0.134960,0.437790
510,0.088524,0.037184,0.052807,0.075946,0.080006,0.092812,0.134960,0.437761
511,0.092099,0.039791,0.054908,0.077199,0.081089,0.093194,0.134718,0.427001
512,0.088527,0.037186,0.052809,0.075947,0.080007,0.092812,0.134960,0.437752
513,0.088572,0.037219,0.052835,0.075964,0.080021,0.092819,0.134958,0.437613
514,0.088551,0.037204,0.052823,0.075956,0.080014,0.092816,0.134958,0.437679
515,0.089894,0.038177,0.053610,0.076435,0.080431,0.092967,0.134877,0.433609
516,0.089949,0.038216,0.053642,0.076455,0.080448,0.092974,0.134874,0.433442
517,0.093547,0.040873,0.055751,0.077696,0.081515,0.093338,0.134596,0.422683
518,0.093603,0.040916,0.055784,0.077716,0.081533,0.093345,0.134591,0.422512
519,0.086347,0.035640,0.051521,0.075159,0.079319,0.092555,0.135064,0.444395
520,0.086346,0.035639,0.051520,0.075158,0.079319,0.092554,0.135064,0.444400
521,0.079212,0.030775,0.047292,0.072420,0.076893,0.091551,0.135158,0.466698
522,0.079171,0.030749,0.047269,0.072404,0.076878,0.091543,0.135157,0.466829
523,0.075660,0.028473,0.045176,0.070968,0.075586,0.090959,0.135054,0.478125
524,0.072214,0.026315,0.043114,0.069501,0.074252,0.090324,0.134849,0.489431
525,0.077819,0.029861,0.046465,0.071856,0.076386,0.091326,0.135130,0.471156
526,0.081375,0.032214,0.048580,0.073273,0.077653,0.091879,0.135171,0.459855
527,0.077818,0.029860,0.046465,0.071856,0.076386,0.091326,0.135130,0.471158
528,0.077816,0.029859,0.046464,0.071855,0.076385,0.091325,0.135130,0.471165
529,0.081427,0.032249,0.048611,0.073294,0.077672,0.091888,0.135172,0.459688
530,0.081428,0.032249,0.048611,0.073294,0.077672,0.091888,0.135172,0.459685
531,0.082045,0.032671,0.048966,0.073546,0.077894,0.092003,0.135173,0.457702
532,0.085925,0.035348,0.051261,0.075016,0.079193,0.092528,0.135086,0.445642
533,0.092630,0.040196,0.055203,0.077399,0.081262,0.093274,0.134680,0.425355
534,0.095375,0.042263,0.056807,0.078321,0.082048,0.093527,0.134427,0.417231
535,0.095309,0.042213,0.056768,0.078299,0.082029,0.093521,0.134434,0.417428
536,0.092659,0.040218,0.055220,0.077409,0.081270,0.093276,0.134677,0.425271
537,0.092524,0.040122,0.055141,0.077367,0.081237,0.093261,0.134688,0.425660
538,0.088787,0.037388,0.052948,0.076061,0.080109,0.092866,0.134950,0.436891
539,0.087596,0.036532,0.052249,0.075631,0.079733,0.092728,0.135013,0.440519
540,0.092202,0.039868,0.054967,0.077236,0.081121,0.093208,0.134710,0.426687
541,0.083443,0.033627,0.049796,0.074083,0.078373,0.092193,0.135153,0.453333
542,0.088543,0.037198,0.052819,0.075953,0.080012,0.092814,0.134959,0.437702
543,0.088588,0.037231,0.052845,0.075970,0.080026,0.092821,0.134957,0.437563
544,0.092205,0.039870,0.054969,0.077237,0.081122,0.093208,0.134710,0.426678
545,0.088632,0.037262,0.052870,0.075986,0.080041,0.092828,0.134955,0.437427
546,0.088633,0.037263,0.052871,0.075987,0.080041,0.092828,0.134955,0.437422
547,0.090791,0.038829,0.054140,0.076748,0.080701,0.093063,0.134817,0.430911
548,0.096214,0.042892,0.057311,0.078578,0.082265,0.093572,0.134335,0.414832
549,0.101312,0.046885,0.060270,0.080188,0.083614,0.093940,0.133712,0.400080
550,0.102984,0.048231,0.061235,0.080697,0.084034,0.094043,0.133474,0.395302
551,0.107589,0.052034,0.063882,0.082040,0.085128,0.094271,0.132737,0.382319
552,0.076094,0.028748,0.045436,0.071146,0.075746,0.091030,0.135071,0.476729
553,0.086270,0.035582,0.051477,0.075124,0.079288,0.092535,0.135064,0.444660
554,0.091387,0.039265,0.054487,0.076952,0.080876,0.093117,0.134771,0.429145
555,0.083351,0.033555,0.049751,0.074032,0.078327,0.092155,0.135149,0.453681
556,0.091264,0.039175,0.054415,0.076910,0.080840,0.093106,0.134780,0.429510
557,0.100879,0.046540,0.060018,0.080057,0.083505,0.093914,0.133771,0.401316
558,0.096541,0.043143,0.057500,0.078682,0.082353,0.093594,0.134298,0.413889
559,0.092234,0.039891,0.054985,0.077248,0.081131,0.093212,0.134708,0.426591
560,0.092179,0.039850,0.054953,0.077228,0.081114,0.093205,0.134712,0.426759
561,0.087897,0.036736,0.052437,0.075722,0.079811,0.092742,0.134994,0.439662
562,0.090504,0.038618,0.053971,0.076647,0.080614,0.093032,0.134837,0.431777
563,0.089001,0.037527,0.053087,0.076117,0.080155,0.092868,0.134933,0.436311
564,0.087505,0.036456,0.052207,0.075579,0.079686,0.092693,0.135013,0.440861
565,0.086162,0.035506,0.051415,0.075087,0.079256,0.092529,0.135071,0.444973
566,0.084962,0.034668,0.050705,0.074643,0.078865,0.092377,0.135113,0.448668
567,0.084963,0.034669,0.050706,0.074643,0.078866,0.092377,0.135113,0.448663
568,0.085013,0.034703,0.050735,0.074663,0.078883,0.092385,0.135111,0.448507
569,0.081429,0.032250,0.048612,0.073295,0.077673,0.091889,0.135172,0.459680
570,0.081429,0.032250,0.048612,0.073295,0.077673,0.091889,0.135172,0.459682
571,0.081376,0.032214,0.048581,0.073273,0.077653,0.091879,0.135171,0.459853
572,0.081376,0.032215,0.048581,0.073273,0.077654,0.091879,0.135171,0.459850
573,0.084910,0.034631,0.050675,0.074622,0.078848,0.092368,0.135114,0.448832
574,0.084912,0.034633,0.050676,0.074623,0.078848,0.092368,0.135114,0.448826
575,0.088521,0.037182,0.052805,0.075945,0.080005,0.092812,0.134960,0.437770
576,0.092095,0.039788,0.054905,0.077198,0.081088,0.093194,0.134718,0.427016
577,0.088525,0.037185,0.052808,0.075946,0.080006,0.092812,0.134960,0.437759
578,0.088479,0.037152,0.052781,0.075929,0.079991,0.092805,0.134962,0.437902
579,0.095737,0.042527,0.057034,0.078420,0.082132,0.093529,0.134384,0.416237
580,0.099397,0.045366,0.059162,0.079597,0.083122,0.093816,0.133965,0.405574
581,0.099439,0.045399,0.059186,0.079611,0.083134,0.093821,0.133960,0.405450
582,0.099484,0.045435,0.059211,0.079626,0.083146,0.093826,0.133955,0.405316
583,0.095913,0.042662,0.057134,0.078481,0.082183,0.093550,0.134368,0.415709
584,0.092341,0.039971,0.055047,0.077286,0.081163,0.093224,0.134700,0.426269
585,0.088728,0.037332,0.052925,0.076022,0.080071,0.092840,0.134950,0.437133
586,0.085175,0.034816,0.050829,0.074725,0.078938,0.092409,0.135107,0.448000
587,0.085126,0.034782,0.050801,0.074706,0.078921,0.092401,0.135108,0.448155
588,0.081595,0.032363,0.048709,0.073361,0.077732,0.091916,0.135172,0.459152
589,0.081540,0.032326,0.048678,0.073340,0.077713,0.091909,0.135173,0.459322
590,0.081539,0.032325,0.048677,0.073339,0.077712,0.091908,0.135172,0.459327
591,0.077934,0.029936,0.046534,0.071905,0.076430,0.091348,0.135134,0.470779
592,0.074417,0.027684,0.044435,0.070446,0.075112,0.090741,0.134994,0.482170
593,0.074418,0.027685,0.044435,0.070446,0.075113,0.090741,0.134994,0.482170
594,0.074368,0.027653,0.044406,0.070425,0.075093,0.090730,0.134990,0.482336
595,0.082764,0.033157,0.049402,0.073813,0.078133,0.092080,0.135160,0.455492
596,0.082697,0.033111,0.049363,0.073786,0.078110,0.092069,0.135161,0.455704
597,0.082742,0.033142,0.049389,0.073804,0.078126,0.092077,0.135161,0.455559
598,0.089803,0.038110,0.053558,0.076403,0.080403,0.092956,0.134884,0.433884
599,0.086267,0.035582,0.051475,0.075129,0.079293,0.092544,0.135068,0.444642
600,0.079953,0.031267,0.047732,0.072716,0.077157,0.091665,0.135167,0.464344
601,0.083364,0.033568,0.049757,0.074043,0.078337,0.092163,0.135151,0.453617
602,0.083323,0.033539,0.049733,0.074026,0.078322,0.092156,0.135151,0.453750
603,0.079519,0.030979,0.047476,0.072543,0.077003,0.091597,0.135162,0.465722
604,0.088081,0.036873,0.052541,0.075791,0.079872,0.092761,0.134983,0.439099
605,0.086705,0.035892,0.051732,0.075290,0.079434,0.092597,0.135049,0.443301
606,0.084314,0.034224,0.050318,0.074404,0.078656,0.092292,0.135130,0.450663
607,0.088234,0.036983,0.052631,0.075847,0.079921,0.092779,0.134976,0.438629
608,0.080873,0.031882,0.048276,0.073078,0.077481,0.091800,0.135170,0.461439
609,0.084634,0.034446,0.050504,0.074522,0.078760,0.092329,0.135120,0.449685
610,0.087446,0.036419,0.052167,0.075559,0.079670,0.092682,0.135014,0.441042
611,0.087497,0.036455,0.052197,0.075577,0.079686,0.092687,0.135011,0.440891
612,0.091091,0.039053,0.054310,0.076853,0.080793,0.093088,0.134793,0.430019
613,0.098273,0.044490,0.058503,0.079244,0.082828,0.093731,0.134101,0.408830
614,0.093506,0.040842,0.055727,0.077679,0.081501,0.093328,0.134598,0.422818
615,0.089843,0.038139,0.053581,0.076416,0.080415,0.092959,0.134880,0.433767
616,0.092105,0.039795,0.054911,0.077201,0.081091,0.093193,0.134717,0.426988
617,0.084823,0.034570,0.050624,0.074588,0.078817,0.092353,0.135115,0.449110
618,0.088432,0.037118,0.052754,0.075911,0.079975,0.092797,0.134964,0.438050
619,0.081233,0.032118,0.048497,0.073215,0.077602,0.091852,0.135170,0.460313
620,0.084827,0.034573,0.050626,0.074589,0.078818,0.092353,0.135115,0.449099
621,0.084873,0.034605,0.050653,0.074607,0.078834,0.092360,0.135114,0.448952
622,0.088485,0.037156,0.052784,0.075930,0.079992,0.092804,0.134961,0.437887
623,0.084928,0.034644,0.050686,0.074629,0.078853,0.092369,0.135113,0.448778
624,0.088534,0.037192,0.052813,0.075949,0.080008,0.092812,0.134959,0.437734
625,0.092156,0.039833,0.054939,0.077217,0.081105,0.093196,0.134712,0.426841
626,0.092158,0.039834,0.054940,0.077217,0.081105,0.093195,0.134711,0.426840
627,0.095838,0.042604,0.057090,0.078453,0.082159,0.093536,0.134373,0.415948
628,0.095840,0.042606,0.057091,0.078454,0.082160,0.093536,0.134373,0.415942
629,0.103017,0.048259,0.061254,0.080707,0.084042,0.094044,0.133469,0.395207
630,0.103063,0.048296,0.061279,0.080721,0.084054,0.094049,0.133463,0.395075
631,0.106604,0.051209,0.063317,0.081759,0.084902,0.094228,0.132905,0.385077
632,0.106655,0.051253,0.063346,0.081775,0.084914,0.094232,0.132897,0.384930
633,0.106612,0.051216,0.063321,0.081761,0.084903,0.094228,0.132903,0.385055
634,0.106611,0.051215,0.063320,0.081761,0.084903,0.094228,0.132904,0.385059
635,0.106650,0.051248,0.063342,0.081773,0.084913,0.094230,0.132897,0.384948
636,0.110211,0.054263,0.065378,0.082770,0.085713,0.094367,0.132265,0.375034
637,0.113695,0.057294,0.067357,0.083700,0.086446,0.094458,0.131580,0.365470
638,0.113740,0.057333,0.067382,0.083712,0.086455,0.094460,0.131572,0.365346
639,0.113784,0.057372,0.067406,0.083724,0.086465,0.094462,0.131563,0.365223
640,0.113742,0.057335,0.067383,0.083713,0.086456,0.094460,0.131571,0.365341
641,0.110164,0.054222,0.065353,0.082760,0.085706,0.094374,0.132277,0.375144
642,0.106562,0.051175,0.063294,0.081750,0.084895,0.094233,0.132914,0.385177
643,0.103026,0.048266,0.061260,0.080713,0.084048,0.094053,0.133471,0.395164
644,0.099376,0.045350,0.059150,0.079591,0.083117,0.093817,0.133968,0.405630
645,0.099330,0.045313,0.059123,0.079576,0.083104,0.093812,0.133974,0.405770
646,0.095711,0.042507,0.057018,0.078412,0.082125,0.093528,0.134387,0.416311
647,0.088468,0.037144,0.052774,0.075925,0.079987,0.092804,0.134963,0.437935
648,0.076025,0.028703,0.045396,0.071118,0.075721,0.091022,0.135070,0.476946
649,0.070804,0.025450,0.042271,0.068880,0.073684,0.090044,0.134733,0.494134
650,0.065714,0.022443,0.039210,0.066560,0.071543,0.088943,0.134153,0.511434
651,0.070881,0.025498,0.042317,0.068916,0.073716,0.090062,0.134740,0.493870
652,0.076181,0.028804,0.045488,0.071186,0.075782,0.091054,0.135077,0.476429
653,0.076104,0.028754,0.045442,0.071152,0.075752,0.091038,0.135074,0.476685
654,0.076103,0.028754,0.045442,0.071152,0.075752,0.091038,0.135074,0.476686
655,0.070960,0.025546,0.042364,0.068952,0.073749,0.090080,0.134748,0.493602
656,0.065870,0.022533,0.039304,0.066636,0.071613,0.088984,0.134176,0.510884
657,0.071040,0.025595,0.042411,0.068988,0.073783,0.090099,0.134756,0.493329
658,0.070964,0.025549,0.042366,0.068954,0.073751,0.090081,0.134748,0.493586
659,0.070961,0.025547,0.042364,0.068952,0.073750,0.090081,0.134748,0.493597
660,0.076182,0.028805,0.045489,0.071186,0.075782,0.091054,0.135078,0.476423
661,0.070963,0.025548,0.042365,0.068953,0.073750,0.090081,0.134748,0.493591
662,0.065871,0.022534,0.039304,0.066637,0.071613,0.088984,0.134176,0.510880
663,0.065874,0.022536,0.039306,0.066638,0.071615,0.088985,0.134177,0.510870
